target,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100,var_101,var_102,var_103,var_104,var_105,var_106,var_107,var_108,var_109,var_110,var_111,var_112,var_113,var_114,var_115,var_116,var_117,var_118,var_119,var_120,var_121,var_122,var_123,var_124,var_125,var_126,var_127,var_128,var_129,var_130,var_131,var_132,var_133,var_134,var_135,var_136,var_137,var_138,var_139,var_140,var_141,var_142,var_143,var_144,var_145,var_146,var_147,var_148,var_149,var_150,var_151,var_152,var_153,var_154,var_155,var_156,var_157,var_158,var_159,var_160,var_161,var_162,var_163,var_164,var_165,var_166,var_167,var_168,var_169,var_170,var_171,var_172,var_173,var_174,var_175,var_176,var_177,var_178,var_179,var_180,var_181,var_182,var_183,var_184,var_185,var_186,var_187,var_188,var_189,var_190,var_191,var_192,var_193,var_194,var_195,var_196,var_197,var_198,var_199
1.0,7.8446,-0.6771,6.8895,8.1795,11.7495,0.4785,4.7429,16.0357,-0.9532,4.9418,-8.4386,-5.4833,13.9627,9.5797,6.8581,14.3393,5.9111,4.8739,21.4413,15.5238,17.178,11.4825,1.6225,2.1586,10.433,13.3458,-10.8704,0.7498,6.6364,4.5297,-1.1216,6.7476,3.1118,11.4205,11.4128,3.5064,-4.4784,7.16,11.1498,3.3099,-6.7143,15.1234,10.5594,11.5574,10.8352,10.1008,12.979,-16.7319,29.3008,9.8382,12.4683,6.7077,7.0768,4.8475,-10.2321,14.6736,14.7346,6.0349,3.4004,9.0206,11.7653,-24.1466,0.337,2.0254,7.7889,-1.4,3.7073,7.7522,5.0201,-1.9663,38.1594,0.8859,3.5984,30.4844,18.8074,9.6841,-2.9437,18.3281,7.2399,14.6395,18.7029,12.6349,-6.2456,6.6947,-1.9761,23.5633,8.4712,19.8153,7.284,-2.8886,-20.9678,6.9684,12.279,11.0607,6.6015,1.3769,9.5181,31.4606,2.1115,-3.0778,-9.3357,7.1545,22.0579,1.6143,11.4629,4.7564,12.2823,5.8356,13.7886,23.7219,11.712,4.2646,0.5363,4.9093,2.9667,2.0198,3.2631,5.639,-6.0196,7.2676,31.577,11.9211,5.2781,-2.9559,1.8274,11.7041,12.584,0.449,-6.1095,13.4873,12.2093,-0.2443,6.6099,6.3405,-0.9351,-9.5399,26.9899,18.8231,-4.6975,4.2299,5.7626,-9.2664,15.2164,12.7215,8.6098,10.0879,13.3256,-16.0552,4.1914,-0.8494,18.5541,13.2949,7.6673,18.7995,11.5628,2.1836,13.3506,-1.5918,18.7162,5.7903,14.5058,5.516,3.7479,6.1846,-1.8589,22.5148,2.4168,-4.9884,2.0727,6.0261,-3.6374,-2.2811,19.8521,0.3516,22.5563,7.4165,-13.283,9.0023,4.0948,1.3314,-3.6111,11.1453,18.8208,0.2435,23.6094,-7.3991,9.7249,8.2744,17.53,1.2407,3.6836,8.2277,0.2513,3.4115,15.6865,-0.716,7.7464,9.1413,12.7639,-21.5573
1.0,12.7774,1.8744,9.3382,5.8772,12.7337,-8.1121,4.8449,14.2643,-0.0583,7.6807,-7.8647,-4.2962,13.9364,8.0354,5.3475,14.989,5.8833,-13.3524,6.5154,0.2999,7.501,37.2919,-0.0263,2.7967,14.1544,13.2484,-5.3418,-2.0234,4.8983,0.4364,-13.3706,8.9608,0.4238,20.8202,11.5169,2.9851,3.7104,7.7129,8.7042,4.1319,-1.3006,19.0984,11.3145,11.6032,13.951,-19.5619,12.0052,-25.8443,14.5359,10.7403,13.5968,-2.7632,-3.9387,6.6252,12.58,16.9767,17.1515,6.2383,-3.5045,8.1591,18.8877,0.8413,-1.918,4.4392,5.6126,3.6048,4.7504,20.4085,5.0178,-7.6715,12.0166,0.8974,-2.2383,25.8529,7.573,4.7849,10.803,15.3716,2.2046,14.6661,8.6134,16.3349,-3.4715,1.5782,-14.1896,21.3532,0.0969,7.4155,11.3729,10.0454,9.5503,7.2409,9.3384,9.8462,7.9781,-0.1462,6.1092,-2.7619,2.2254,-2.5436,-4.9131,13.7964,30.7159,1.4283,9.7925,4.5289,10.2811,17.3181,14.1186,18.2935,10.3996,8.4871,4.2309,10.6273,4.812,-0.552,0.5444,20.7241,-18.5872,6.907,31.2487,8.8119,-2.9151,14.0675,-0.8235,12.4001,13.7498,-3.3181,-6.5847,15.2761,12.3109,0.9345,11.0926,6.574,-10.8053,-7.3824,38.5865,28.6473,1.7801,-9.3457,4.1253,1.2183,14.7436,17.3997,9.5943,2.2585,9.4297,-1.5072,3.995,-3.9035,14.4436,12.6181,7.3292,18.6359,9.1982,-2.3917,13.0854,-3.0188,25.1729,1.9225,14.4553,5.5809,7.0694,17.5712,8.4666,24.6723,2.7121,-4.2851,1.9793,5.8014,3.3267,7.3061,20.8306,-11.4101,33.085,12.5998,8.0029,8.7346,1.1803,3.3928,-3.3181,9.4783,1.7543,16.4251,13.471,2.0253,8.0276,-7.1971,15.1642,0.1627,-4.3615,10.6571,-0.0318,6.9918,16.3514,0.1593,-6.6952,8.7049,14.753,-12.5539
0.0,11.3464,-9.4155,9.939,7.4582,8.8151,-7.8977,4.777,19.2441,-1.1481,5.4229,-4.1824,-5.7728,13.6578,2.704,8.5313,15.2642,8.5951,-12.538,15.2316,6.4131,20.6103,14.2859,8.5835,3.1032,10.7062,13.9899,0.734,0.0944,6.3946,6.2102,-18.5592,10.0466,1.4071,9.6399,11.7825,3.138,0.715,3.242,11.3325,1.0485,-5.5843,16.6331,10.626,11.8877,5.8519,-28.5457,12.4791,3.8219,26.7772,5.6361,13.1058,5.9312,-5.079,6.8814,5.3625,8.6619,17.0352,6.5452,8.886,9.6324,10.8232,0.496,-0.2105,-1.6444,5.0248,-2.6292,5.7522,2.6585,5.0109,0.5076,17.6164,0.697,4.5336,31.8342,15.3014,15.4672,-1.8614,19.132,2.0997,14.6382,17.0501,10.4898,-15.8696,-3.9557,1.5314,13.233,5.9411,9.4513,8.6946,5.5062,-28.0422,7.4308,17.9814,11.2813,7.7546,-0.1622,18.8763,13.9147,1.085,-1.1512,-6.0441,9.6392,13.7378,1.4276,13.3757,2.635,7.1296,22.4756,14.4546,21.4562,8.9173,7.2569,5.8331,2.5227,3.6896,2.4391,0.9727,3.5839,-11.2323,-5.97,17.2438,13.3782,-1.8413,6.2914,0.1044,12.5255,14.302,4.6901,1.415,18.3049,13.3712,0.5243,6.2373,6.614,-0.3704,11.8317,13.9372,30.7901,5.2585,-1.9175,-0.2917,-7.3825,14.9728,12.0125,8.9719,3.8868,11.0964,-16.2126,4.1343,-4.6611,17.7913,7.776,11.7463,15.3945,8.4146,4.0858,13.9609,-13.1448,11.9284,16.6887,41.2546,5.8716,7.5486,8.5902,-9.4069,22.3148,3.126,-8.1428,6.3725,5.9563,4.4536,2.7905,20.3433,-2.8529,14.6081,11.7383,-10.0002,12.6173,-10.6757,2.9313,-4.3597,10.6422,5.445,12.2258,-0.3023,-13.0889,8.4553,-16.2593,16.9922,1.3707,12.2788,6.5905,3.7418,5.7505,19.0613,-2.6306,-5.0398,9.502,16.2728,1.7154
1.0,9.432,0.5961,9.8221,5.2981,12.0794,-10.7109,5.9447,15.1826,0.3923,9.2119,0.5712,8.1707,14.1829,8.0884,4.4363,13.7767,10.4876,-7.798,29.7693,9.3403,19.6537,8.6848,1.5455,2.7919,7.774,13.5267,-7.3222,-1.766,6.062,3.1059,-13.3121,13.3623,0.6127,14.6169,11.0981,2.3073,7.0247,5.993,1.3103,6.5956,3.1322,6.6453,11.1785,10.8097,13.6133,-27.7996,8.256,5.1463,37.8887,22.4524,12.4498,25.524,8.0375,6.5518,-2.4453,21.3801,11.4459,4.3191,5.0859,8.4768,9.9569,-9.759,0.8894,4.344,3.7829,3.2694,7.3129,0.7024,5.0169,-5.1783,17.1758,0.4414,0.1116,20.3564,14.379,15.3816,16.1247,20.3745,9.364,13.5928,19.2239,13.2465,-4.6639,0.2346,-4.9579,24.2049,9.8028,7.9781,11.5185,-0.0242,-1.614,7.3073,15.2079,10.3208,13.4047,0.1201,13.5325,32.3307,2.0826,0.3434,-23.035,16.8106,31.4472,1.6553,11.5108,4.2223,8.6277,24.876,13.9455,21.114,12.8797,5.2806,5.6886,8.8143,3.6497,1.31,2.5963,35.7358,-5.0339,0.2444,43.2601,9.0679,1.1536,-0.3944,8.5421,12.229,14.1648,-3.2875,-6.1635,17.3514,14.1656,0.8091,6.7666,6.8128,-6.3877,-1.7521,22.7637,2.1812,-2.2845,15.0709,7.4304,-3.5558,9.2614,12.6689,9.4422,13.3519,11.7433,8.7911,4.1119,2.1114,16.6612,9.9473,4.139,13.815,12.8013,-8.9551,14.5915,-7.2072,1.7251,7.9203,31.62,5.4035,5.4686,23.1394,8.0716,32.8425,2.7784,1.3667,4.5996,5.7914,3.6208,-0.9774,42.8175,-14.4736,21.7078,11.3216,4.2589,11.3522,5.9165,0.5518,-2.9592,9.3444,-10.0745,11.6677,10.8001,-6.0773,7.2972,-7.9336,18.164,-0.3356,-0.7492,4.6046,-0.0786,1.1007,24.2571,0.4283,8.5005,10.0153,17.0071,-0.4328
1.0,11.189,-8.3428,14.5412,8.139,11.2518,-11.328,4.6635,17.7504,-3.498,5.5605,-11.0862,-7.5626,14.1659,-1.2419,5.5998,14.5011,8.9024,-16.3133,12.3617,29.4636,16.9287,15.9461,7.5362,2.8661,12.6088,13.6389,0.0006,-3.8552,6.2744,2.0261,4.6783,6.9841,-1.6938,7.2476,10.7076,-4.6126,1.8295,9.2148,11.6083,1.5021,-12.8723,4.7049,9.9473,11.6549,7.7193,-16.3165,12.515,-8.6127,37.836,7.5939,13.6387,16.8805,1.0508,5.9679,-2.9014,23.1801,16.9859,5.5131,8.2639,9.2268,8.3539,9.4392,3.54,-0.8543,10.3282,2.7787,6.7663,19.6961,5.0057,0.4177,28.2698,0.7924,4.5472,30.7348,19.2223,21.7288,-0.8964,19.2912,4.5026,14.3469,-13.6934,17.948,-5.2777,-1.1315,-8.8103,16.2716,-13.2326,7.7762,6.0716,1.0748,-20.0689,6.9079,16.8446,10.1495,11.9072,-0.6354,20.2495,39.9957,1.2538,-2.6493,-29.7857,12.8371,18.9862,1.8092,11.5583,3.3844,8.3513,5.3443,14.2732,18.3579,2.2804,6.9823,1.2094,2.0829,4.5804,5.7996,1.6792,7.4686,-13.2626,5.437,16.109,11.6796,1.3944,-2.1671,1.8498,12.6422,12.2078,0.8063,0.0821,14.2135,13.3633,1.2406,8.2632,6.3017,-18.577,-9.1635,18.9023,3.1982,5.145,4.2746,5.655,2.0323,17.7382,11.2874,10.5246,3.6799,7.9824,-8.6965,3.6412,-17.3166,15.4824,15.0638,5.2327,17.6457,11.1415,3.2599,13.4871,6.0529,11.5352,10.1611,17.8259,5.3118,4.3164,10.7816,-7.9832,19.8381,2.5328,8.9351,2.889,6.483,2.5417,-1.4775,20.9558,4.1179,13.8964,10.5086,-3.7865,10.655,-6.2369,8.913,1.5094,8.3275,6.5574,10.0553,30.0813,-7.0437,2.5143,-15.7062,20.9953,2.1044,9.6354,6.4427,2.6883,-2.2921,18.1738,0.3193,7.2503,8.5939,11.0468,8.373
0.0,5.941,0.5487,13.068,5.2119,9.0631,9.0694,6.7287,15.456,-0.7508,7.7136,-2.8157,-9.9947,14.2188,6.6614,8.6942,14.2628,11.7329,10.8989,24.3707,6.2042,16.7952,0.0308,5.4533,3.7484,6.7425,14.0887,-10.0545,-0.7053,3.977,7.9781,-20.0763,9.1957,-1.0781,13.5194,11.662,0.4701,5.699,8.6306,11.4751,10.9189,-8.1526,14.4199,11.1054,11.5593,2.7005,-26.0406,16.9437,-9.3619,4.8755,3.9735,12.5551,21.4857,5.6654,6.0048,-6.678,7.0235,12.9656,6.5112,3.5556,8.3307,15.685,-6.2126,-1.2361,-5.6274,3.8091,5.3187,6.2484,14.0275,5.0219,0.0774,19.6419,0.7791,-0.3795,24.7037,23.159,16.3489,10.8842,17.7972,5.4034,15.6629,1.0553,10.8496,-15.0038,-11.5044,-0.2271,26.6346,-8.2504,10.8733,5.5993,2.0943,-17.6593,7.0091,7.2379,10.1802,11.4012,-0.3249,5.5976,19.2498,0.8091,0.2595,-15.6403,21.3095,17.4934,1.5444,8.7174,3.8918,9.6946,22.6925,14.302,15.426,3.5546,5.3603,2.7537,11.4204,1.5439,1.9199,1.4358,12.9815,-7.4683,2.4323,27.9153,9.8289,-2.4916,14.6232,1.3429,12.4982,14.0292,-3.347,4.059,19.2807,12.2805,0.5985,8.8592,7.0429,-14.7956,3.8394,29.972,9.6221,-2.7323,0.3302,-3.7707,14.922,4.5316,4.3282,8.8234,10.766,14.0597,-5.4147,3.962,-0.1164,14.8066,6.6071,7.4213,15.2923,4.6588,-2.7495,13.8786,2.7528,30.4922,4.8743,10.8808,5.5413,5.4154,4.5794,2.053,17.6491,2.3633,-11.5062,-0.1207,6.1188,7.6168,5.9528,27.3255,-10.0434,28.9792,11.4215,-0.0013,13.6685,-14.2871,2.3391,5.6675,11.392,8.8928,14.2374,20.9356,-6.0727,11.3753,1.8767,10.1837,0.6454,-1.2842,0.2556,3.6376,-4.8279,17.7904,-1.7192,-4.2925,8.1298,20.1395,-15.2535
1.0,12.5231,-3.3315,6.1977,6.4659,11.5622,-7.6571,4.7297,15.3499,-1.0734,8.9904,0.5064,-4.2443,13.6246,7.7025,7.5017,14.6608,12.8288,-17.9586,25.7961,32.5256,9.9748,14.8165,1.7976,2.796,13.3167,13.6937,-3.9708,-1.3364,6.7286,4.1464,1.6825,11.758,0.1062,11.9583,11.5196,11.9958,0.7785,5.388,6.6499,-3.3632,-12.2273,12.9482,10.7868,11.8678,-5.4141,-24.5474,6.6524,-12.4048,9.6853,21.0255,13.7648,19.7323,0.3204,6.0728,14.9501,19.7262,14.3161,8.3069,-0.1564,10.6846,17.6122,-18.3328,-1.5805,3.524,6.2015,-2.3275,4.4595,3.7575,5.0253,-0.4143,9.9631,0.5136,3.5014,25.4997,25.6584,22.5253,14.0928,24.3281,3.6073,12.6651,4.8309,17.7183,7.8653,-1.1563,-10.3711,15.258,-1.0433,13.2039,12.0878,3.363,-6.3191,7.125,11.8121,11.3282,10.7349,-0.8173,1.5695,10.9006,1.3746,1.5783,-4.4421,5.8618,26.1696,1.8561,9.7585,5.0756,11.5879,19.3338,14.1997,23.5892,2.3203,8.1496,5.6707,10.2958,2.9143,0.3876,0.1727,29.2933,6.1904,-0.9805,20.3779,11.5661,9.4627,4.4337,2.8086,12.4802,12.5734,-5.7111,-3.5275,19.7062,11.273,0.9564,8.3274,6.5463,-0.6522,-16.5979,10.5928,6.7066,-9.5434,16.0564,4.0898,1.667,24.8023,12.8243,7.9496,7.5679,12.2719,-13.7816,4.051,-8.6782,17.4931,10.1811,1.6972,17.323,9.6322,7.8114,12.5622,-1.1189,24.1671,9.141,36.4406,5.8852,5.8625,16.3684,5.6684,19.7706,2.7449,-0.6711,3.3174,5.9066,0.6516,2.896,32.562,-1.2665,20.8498,13.6048,-10.2599,8.5102,-16.1433,6.776,0.3451,10.4295,6.8682,5.1874,26.8979,-8.3761,11.6891,-17.0986,12.3641,2.155,-2.5087,10.4466,2.4853,-1.9979,20.8049,0.3616,4.3062,9.5766,12.4435,15.0799
0.0,15.206,8.0407,9.6969,9.6157,14.488,-3.5354,5.153,19.6137,-4.5662,7.934,7.8995,4.5804,13.9532,4.2458,6.3707,14.7188,10.2351,-14.6508,14.2517,27.3859,7.6027,8.2331,4.7811,2.565,12.6125,13.7158,-0.5597,-2.2859,6.6159,6.1173,-12.2058,12.4077,3.289,15.6372,11.0262,0.4096,6.0295,4.403,10.9366,2.9453,3.3647,15.01,11.7346,11.35,15.1681,-14.4537,13.0673,-11.4695,17.3787,24.2861,11.9089,2.5992,-5.8901,5.6445,-8.24,9.8682,22.2297,6.6814,9.4071,9.83,11.5394,-23.4994,1.1577,-2.0149,5.0586,0.2623,6.6964,24.279,5.0175,1.5105,17.6704,1.0262,2.1738,28.3201,1.6173,17.2331,-0.9984,17.9274,8.4908,16.1341,-0.9822,11.1967,8.0452,3.587,1.7788,25.18,-4.5756,14.3056,8.3492,3.6654,2.5563,6.8129,20.3703,11.1501,6.4649,0.1252,5.9431,24.3675,2.5735,-3.7144,-13.3114,11.2554,8.0151,1.6235,8.9305,6.2618,6.3674,22.5027,14.0014,19.137,3.4793,5.2069,5.1937,13.7954,4.5761,3.7752,2.3378,24.1581,-5.5972,-4.1968,15.005,14.1543,1.8459,7.552,-0.2163,11.9709,12.158,2.8716,-3.9952,15.1434,11.7629,0.595,6.1691,7.3762,-2.7295,-13.7628,23.1384,29.2811,9.728,8.0216,0.5153,2.5361,17.1334,8.3893,7.4394,8.4128,4.9931,-5.3588,4.1514,8.4321,21.4632,14.8333,4.9059,19.5408,2.4622,-0.5417,12.7277,-8.1228,20.3216,4.9985,30.4742,5.5315,4.5577,19.1168,-2.1854,20.2419,2.9418,3.9958,5.417,5.3395,3.1417,5.2012,18.1811,7.5588,36.4894,9.7628,6.4644,16.6363,0.3856,3.9639,-1.9455,13.1178,4.2102,2.9213,2.9589,-2.6577,14.3114,-5.8235,19.2148,1.2118,12.8306,9.0764,2.2241,-2.6666,14.8603,0.8131,-0.9568,9.2405,11.1835,-15.2431
0.0,11.8897,-1.1086,6.2245,2.845,14.4214,8.247,4.367,17.9511,6.4147,8.5841,8.4104,9.1743,14.1391,15.0645,3.6925,14.3861,6.9729,-7.4829,21.5112,11.4051,18.1191,7.2134,3.8007,3.2833,3.5075,13.3679,-16.8754,-0.8122,5.771,3.7364,4.0591,10.0559,-1.8324,19.4307,11.9681,-1.0119,0.2556,7.2747,16.758,0.4869,-9.2352,4.381,11.5855,11.5628,12.2887,-8.9204,8.098,-0.4757,37.9398,4.7472,13.3191,8.8774,-8.1611,6.4329,12.1164,13.4468,9.4171,5.9513,1.3598,7.9807,7.3731,-15.3348,1.3286,6.1773,7.9661,5.249,5.1022,15.4031,5.0119,-5.6864,23.8182,0.3987,-3.5332,14.1583,39.2258,19.9022,6.1046,23.7247,6.6238,14.753,5.0119,16.593,0.8424,-1.5882,-4.438,24.1798,-5.3702,19.943,6.4142,3.825,-7.8269,6.9376,11.3597,10.4,7.8942,-0.0492,22.6927,37.3708,1.0569,1.8937,5.8794,21.3086,24.1436,1.4576,12.8386,4.3542,10.0166,29.3192,14.4297,15.1676,3.2665,4.5138,3.4951,2.0853,2.2709,0.0738,-0.3687,24.5047,-5.2751,3.9729,15.6116,9.2053,2.1928,0.3388,2.5221,12.1079,12.7333,0.1533,2.7572,15.9151,11.3292,0.644,9.0567,6.6506,-1.2035,-7.9631,28.9191,4.6925,-1.7289,7.2325,0.1895,10.9305,4.2654,13.6066,8.8551,-1.4334,9.2265,-20.3569,3.7754,-10.8013,20.267,12.7454,7.3416,17.2946,17.8298,-4.2738,14.4315,-10.6598,7.869,12.9025,32.5638,5.602,5.6991,2.7078,-6.3863,22.6943,2.4322,-18.7517,1.6447,6.1279,4.2362,-3.4588,5.7811,-6.9452,11.4151,12.8395,-8.4653,10.3387,1.1649,3.3394,-2.3692,11.0253,10.3194,12.3667,29.0864,-5.2351,12.8294,6.211,8.7228,-0.4005,-2.9797,9.6689,-0.2534,7.1527,17.102,0.8674,-5.3358,8.2643,14.5948,-1.9507
1.0,9.8141,0.3451,8.5004,7.5871,10.9558,-4.0409,5.8039,17.104,3.4684,6.8764,-4.8137,-9.6796,14.3979,4.2245,6.1407,14.1509,13.4367,6.9508,15.3324,28.1358,4.7662,26.0696,2.3476,2.5645,5.4614,13.8564,-6.277,-0.889,5.149,5.2241,-8.7823,11.8762,0.0746,4.7586,10.4436,10.214,-5.304,2.8285,3.5963,-0.4202,0.3391,12.1165,11.708,11.3656,19.4116,-26.8501,12.7981,-18.0093,13.6259,18.2768,13.3151,20.3599,0.0196,7.5766,-3.4482,19.8798,16.6279,6.7894,1.6938,9.0108,14.3431,-9.0223,-1.2287,2.5795,4.5785,0.6405,6.3738,5.0508,5.0144,0.6983,28.7807,0.4893,1.1199,20.4612,24.5403,19.149,2.0288,22.3174,1.8235,14.6811,16.7278,15.9315,0.4071,-6.1676,1.2458,17.2892,11.8123,18.8579,7.2882,7.1259,-32.6412,6.8497,9.5003,11.4616,15.6021,0.0364,16.2079,7.7851,1.2076,0.1652,4.0741,15.9144,14.1601,1.6157,14.1403,3.2955,9.6734,21.5235,14.4644,12.0353,11.4528,3.786,4.9147,8.3232,3.5338,-2.0477,2.8475,11.9304,-4.9811,4.0017,3.8074,11.3907,-3.7226,9.1767,4.2377,13.3297,13.4049,-0.9266,-1.6987,9.3855,12.5448,-0.1888,10.1028,7.1482,-12.6626,-6.1454,15.1267,15.0832,11.4086,-2.3453,11.267,1.4417,23.0351,14.7046,7.348,8.3161,15.2812,0.6702,3.9798,2.2465,20.0532,6.3901,10.7231,16.8472,16.412,3.7128,11.9541,-1.8433,31.9554,11.6579,39.3306,5.5379,7.0026,7.5227,-7.7487,21.212,2.6237,-8.4984,1.6545,5.6883,2.7804,8.5664,8.8791,5.1553,8.5212,11.6553,12.1708,8.9829,-7.3877,2.4505,-5.4324,10.2988,-10.3191,7.06,4.9162,-6.2239,12.7981,3.8082,8.0883,0.7217,3.8287,6.6179,0.1706,1.9454,19.2257,0.5543,4.4038,10.2236,16.0875,2.7013
1.0,12.0362,6.2759,9.4682,1.2322,10.7941,-14.2997,6.3674,20.6105,4.5522,4.6024,-13.7432,-10.0006,14.1084,2.0909,9.1344,14.579,13.4253,-4.6172,23.6468,0.0204,14.4475,8.2504,4.3767,2.3239,14.8797,13.9015,8.962,-3.8166,4.6245,4.4059,-22.2479,11.797,-1.6537,14.3249,11.0981,5.5709,4.0082,2.1778,13.8164,-0.2899,-22.9906,0.2607,11.695,11.5489,-0.8751,-48.6533,11.4587,-8.2436,30.0891,15.1156,12.434,31.1448,0.1448,6.5965,2.8846,16.4785,12.9437,6.1946,8.905,9.1888,12.8882,-25.9227,-1.814,-3.9949,6.473,5.5288,6.0643,13.1069,5.0176,-5.4428,5.5082,0.7435,-5.6489,23.6055,9.1759,18.9532,-0.208,15.3962,1.5178,15.3155,4.6758,13.4224,7.7502,-3.5976,-7.1856,13.4516,-2.764,14.1446,12.0019,6.1749,-6.0212,6.8932,15.948,9.6389,8.8664,-0.8232,25.6429,43.8454,1.2123,-5.7789,-24.0342,10.1942,31.4881,1.6006,6.7878,6.0075,7.2873,24.3558,14.3863,12.5037,7.5383,6.4728,3.4547,9.5209,4.1882,-2.0546,2.3628,20.592,-2.8371,1.8558,42.0281,10.42,-1.3524,-7.444,3.3821,12.615,12.7168,1.8617,-2.8456,14.491,13.0865,0.359,9.3459,7.7126,-5.03,3.3248,43.6347,12.9381,3.7205,5.9446,6.9387,-0.2078,16.4143,12.9701,8.8643,6.4193,7.6571,-2.8656,3.6169,-1.863,17.2992,4.5938,7.8322,18.7953,4.9146,-3.5014,12.9139,-9.8847,6.7937,16.089,42.0957,5.3074,5.1709,4.1602,0.9362,22.5068,2.7671,0.9294,1.2395,4.8635,-3.1232,-7.2926,7.7162,-0.5573,12.6342,9.2878,2.2245,10.1559,-9.6155,5.2853,-0.3714,13.6695,-6.0405,2.5642,0.3508,-1.9317,8.174,0.0074,16.5146,-0.283,3.071,12.0459,-0.1594,-1.999,19.0583,0.4068,10.4408,9.2899,12.622,1.189
1.0,8.1148,3.8773,12.8633,5.8051,12.8114,-0.8013,5.2887,14.363,-3.6188,7.2992,0.3867,-3.399,13.5551,6.3392,4.75,14.7653,11.6308,-6.7067,5.3362,13.6385,4.5354,15.0776,2.3447,3.4633,5.6062,14.0867,-2.986,-1.7627,5.501,6.4853,-5.7329,9.3855,2.1148,14.2935,11.6099,4.8422,0.2854,8.2301,7.2982,1.6069,-2.4824,-0.0124,10.2435,11.9978,10.53,17.7971,11.776,-4.3407,20.2393,24.1978,13.3475,14.4279,-0.57,6.4723,13.6528,9.9024,20.2949,5.6234,7.5215,7.7578,10.4801,1.5528,3.2458,-3.1669,8.4534,0.0448,6.8931,2.7971,5.0014,-2.5042,29.4671,0.9947,5.9103,15.2314,8.8434,23.4008,13.7762,13.8523,3.1827,12.7501,14.1193,13.0437,-13.9868,12.819,11.1576,13.2629,1.1425,16.5143,6.1595,5.7724,-38.1503,6.8613,8.7757,11.2454,9.5848,0.3383,3.334,0.8751,1.1831,-0.751,-4.4371,13.9396,33.4039,1.703,12.8509,3.6749,12.1453,16.9983,14.2422,16.5289,9.2922,5.4031,4.4103,-2.2807,2.9097,5.2389,0.2917,-0.2457,-7.668,-1.2998,22.6094,12.1947,1.9969,10.1084,4.548,12.3852,13.6552,7.0899,-5.1874,10.9688,13.1582,0.29,4.5374,7.401,-13.5916,1.6451,25.3778,15.092,3.564,9.4208,9.4436,4.7459,12.4658,14.0037,7.7383,11.2117,14.8818,7.1594,3.789,6.1396,20.4586,6.2693,9.5374,17.3126,13.7887,-4.7308,13.7756,-6.2363,31.8414,11.1956,13.3822,5.6092,5.4955,3.3352,3.075,12.9323,2.1019,-12.4475,2.3883,5.4109,-6.9903,-3.2332,6.3024,-1.1401,24.9831,14.1456,-9.8358,6.8376,7.0107,2.6008,8.2877,12.0178,13.7731,1.4253,29.132,-9.9538,9.9046,-29.1324,18.5549,-0.2835,6.8962,14.5326,3.4847,4.6701,23.5033,1.8706,5.5291,8.5809,17.0928,2.4629
